Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-2102.69	-2407.961	305.2709	0.014834	0.0734836	0.105391	0.0558464	0.018703	0.0185206	0.030386	0.0103914	0.0234123	0.00650401	0.0059285	0.0555249	0.102829	0.00601585	0.00649569	0.0100128	0.0185284	0.0114016	0.0246317	0.0105876	0.0316952	0.0031178	0.0091039	0.00688373	0.0235497	0.0147629	0.0113628	0.0171466	0.0478873	0.0671753	0.025223	0.0250497	0.00854192	0.00757047	0.0186263	0.00649985	0.0377124	0.028181	0.00322109	0.00701543	0.0184818	0.00325746	0.00985225	0.0216429	0.013805	0.0669048	0.0663031	0.1017	0.0264446	0.0209868	0.0102638	0.0274047	0.00483682	0.0087861	0.00988832	0.028599	0.00541725	0.00789813	0.000376809	0.0752368	0.0473142	0.0202987	0.00147821	0.0244851	0.0286753	0.0115316	0.0127315	0.00181427	0.003767	0.00420996	0.00502624	0.00653347	0.0102628	0.00443245	0.0190173	0.00351533	0.00257668	0.0145199	0.0667876	0.0199515	0.0152684	0.00010413	0.0893828	0.00306109	0.0331442	0.0342386	0.029313	0.0329096	0.0131478	0.0342011	0.030383	0.0107659	0.0441922	0.000284823	0.0175912	0.0270449	0.0276408	0.0148396	0.0314409	0.00189138	0.0196457	0.0343225	0.00160832	0.00161372	0.00375295	0.027139	0.0166037	0.0670522	0.0570841	0.00791044	0.060079	0.00751498	0.010079	0.022154	0.0135359	0.0165522	0.00891846	0.0328562	0.0275666	0.00179966	0.0368674	0.00187458	0.0480366	0.0322301	0.020273	0.00425584	0.0235811	0.0186474	0.0463495	0.0122934	0.0166246	0.00819406	0.00118079	0.0238896	0.0313069	0.00988303	0.0246642	0.00176106	0.00862219	0.00857381	0.00877594	0.00283623	0.011273	0.00748554	0.0152701	0.0122927	0.00650176	0.00391236	0.00612342	0.0359631	0.0118082	0.0128986	0.0193694	0.00133307	0.0104616	0.548726	1.47545	0.5914766	1.408523	0.176908	0.42966	0.768319	1.30154	2.32742	5.65264	1.252445	2.381368	0.3918277	0.00446697	0.0221282	0.0317365	0.016817	0.00563204	0.00557711	0.00915014	0.00312917	0.00705016	0.00195856	0.00178525	0.0167202	0.0309651	0.00181156	0.00195605	0.00301517	0.00557945	0.00343338	0.00741735	0.00318826	0.0095444	0.000938864	0.00274146	0.0020729	0.00709153	0.00444555	0.00342168	0.00516337	0.0144203	0.0202285	0.0075954	0.00754323	0.00257223	0.0022797	0.00560896	0.0019573	0.0113563	0.00848616	0.000969969	0.00211256	0.00556544	0.00098092	0.00296681	0.00651733	0.00415712	0.0201471	0.0199659	0.0306251	0.00796327	0.00631977	0.00309075	0.0082524	0.00145651	0.00264576	0.00297768	0.00861204	0.0016313	0.00237837	0.000113469	0.0226561	0.0142477	0.00611256	0.000445133	0.0073732	0.00863502	0.00347252	0.00383385	0.000546331	0.00113436	0.00126775	0.00151355	0.00196743	0.00309044	0.00133475	0.00572668	0.00105857	0.000775917	0.00437239	0.0201118	0.006008	0.00459777	3.13569e-05	0.0269159	0.000921786	0.00998073	0.0103103	0.00882703	0.00991007	0.00395922	0.010299	0.00914925	0.00324193	0.0133076	8.57689e-05	0.00529725	0.00814403	0.00832348	0.00446865	0.00946782	0.000569552	0.00591592	0.0103356	0.000484313	0.00048594	0.00113013	0.00817238	0.00499989	0.0201915	0.0171898	0.00238208	0.0180916	0.00226299	0.0030351	0.00667126	0.00407606	0.00498439	0.00268562	0.009894	0.00830115	0.000541932	0.0111019	0.000564494	0.0144653	0.00970547	0.00610482	0.00128156	0.007101	0.00561529	0.0139572	0.00370193	0.00500617	0.00246748	0.000355572	0.0071939	0.00942745	0.00297608	0.00742713	0.000530308	0.0025964	0.00258183	0.0026427	0.000854076	0.00339464	0.00225412	0.00459828	0.00370172	0.00195788	0.00117813	0.00184395	0.0108296	0.00355581	0.00388417	0.00583271	0.000401427	0.00315032	0.704262	0.295738	3.32082
36	-2108.33	-2414.375	306.045	0.0285298	0.0456293	0.0926876	0.0288282	0.02066	0.0143682	0.0169451	0.00169054	0.0256385	0.00282875	0.00940434	0.0205473	0.034763	0.00431975	0.0164087	0.00383567	0.00414766	0.00622817	0.00852415	0.0188598	0.0148806	0.0135087	0.00750464	0.00877637	0.00716262	0.017953	0.0034969	0.0243215	0.00700829	0.0768843	0.0248551	0.0270596	0.00260383	4.44705e-05	0.00691153	0.00379129	0.0141423	0.0267524	0.00250474	0.0142958	0.0115855	0.0213826	0.00898447	0.0230788	0.0122168	0.0294022	0.038087	0.0707384	0.0350036	0.00813195	0.00147417	0.0216433	0.00455369	0.0298097	0.0270253	0.00750883	0.0047855	0.00215751	0.000158264	0.0212838	0.0327	0.00391089	0.00185801	0.0173239	0.0235654	0.000809781	0.0169816	0.005217	0.000119405	0.00184176	0.00167509	0.00101409	0.0303418	0.00208666	0.0108077	0.00133524	0.00724764	0.0175798	0.049582	0.0162879	0.0334302	0.0195203	0.0141096	0.0201124	0.000863365	0.0178685	0.000588688	0.00998013	0.0524091	0.00279991	0.00531188	0.00295921	0.0226645	0.002198	0.0152042	0.00819894	0.0433918	0.017534	0.0199157	0.0186279	0.013857	0.035112	0.0164972	0.0391368	0.00915549	0.0191856	0.00579135	0.012194	0.00913563	0.0203164	0.0122277	0.017712	0.00100427	0.0210284	0.00932439	0.00194045	0.0142535	0.0131106	0.0373631	0.0305652	0.0461737	0.00942898	0.00398593	0.00918846	0.00141935	0.0217407	0.038424	0.018272	0.00168233	0.0269057	0.0153312	0.00354155	0.000108669	0.0061002	0.00919237	0.00993172	0.0297556	0.0382995	0.0725604	0.0135441	0.00632711	0.00709251	0.0254012	0.0343378	0.0118241	0.00425958	0.0174689	0.0226543	0.00547406	0.0231193	0.00765639	0.0177931	0.0488777	0.0017306	0.00944192	0.554755	1.4691	0.5228617	1.477138	0.139206	0.382261	0.740805	1.34988	2.61601	7.18358	1.425745	2.825103	0.397846	0.0109049	0.0174408	0.0354277	0.0110189	0.00789684	0.00549192	0.00647687	0.000646173	0.00979972	0.00108123	0.0035946	0.00785373	0.0132874	0.00165113	0.00627185	0.0014661	0.00158535	0.00238058	0.00325817	0.00720874	0.00568776	0.00516341	0.00286848	0.00335457	0.00273775	0.00686212	0.00133661	0.00929634	0.00267876	0.0293873	0.00950029	0.0103429	0.000995255	1.69979e-05	0.00264177	0.00144914	0.00540556	0.0102255	0.000957378	0.00546424	0.00442828	0.00817302	0.00343411	0.00882134	0.00466959	0.0112383	0.0145579	0.0270381	0.0133793	0.00310825	0.000563469	0.00827268	0.00174055	0.0113941	0.0103298	0.00287008	0.00182915	0.00082466	6.04929e-05	0.00813523	0.0124988	0.00149485	0.000710181	0.00662165	0.00900734	0.000309521	0.00649082	0.00199408	4.56398e-05	0.000703973	0.000640264	0.000387613	0.0115975	0.000797578	0.004131	0.000510364	0.00277025	0.00671947	0.0189516	0.00622569	0.0127779	0.00746121	0.00539308	0.00768753	0.000330002	0.00682984	0.000225013	0.00381468	0.0200322	0.0010702	0.00203035	0.00113109	0.008663	0.000840135	0.00581145	0.00313386	0.0165855	0.00670198	0.00761232	0.00712008	0.00529652	0.0134208	0.00630569	0.0149591	0.00349948	0.00733327	0.00221361	0.00466089	0.00349189	0.00776548	0.00467374	0.00677	0.00038386	0.00803764	0.00356404	0.000741693	0.00544806	0.00501125	0.0142812	0.0116829	0.0176489	0.00360402	0.00152353	0.00351208	0.000542516	0.00830989	0.0146867	0.00698405	0.000643032	0.0102841	0.00586002	0.00135368	4.15364e-05	0.00233166	0.00351357	0.00379618	0.0113734	0.0146391	0.0277346	0.00517692	0.0024184	0.00271095	0.00970905	0.0131248	0.00451951	0.00162813	0.00667708	0.00865909	0.00209233	0.00883684	0.00292648	0.00680102	0.0186824	0.000661484	0.00360896	0.738569	0.261431	2.616244
72	-2104.493	-2408.925	304.4319	0.0295457	0.0256394	0.123209	0.0427442	0.023469	0.0294143	0.100814	0.000206309	0.0192107	0.00179632	0.00540506	0.0198938	0.0628886	0.00408141	0.0430218	0.00969163	0.00771764	0.0170289	0.00852558	0.0182241	0.0252185	0.00756917	0.028164	0.016752	0.0127313	0.0231749	0.00868444	0.0500198	0.047126	0.0995451	0.0729529	0.00777304	0.00473952	0.0151537	0.000773775	0.0315139	0.00813249	0.0232693	0.00253217	0.0339925	0.0432815	0.00181311	0.00395805	0.0475097	0.0317734	0.0652405	0.0885296	0.0846567	0.0197256	0.010634	0.00515238	0.00944488	0.00758746	0.0117644	0.0219926	0.00209065	0.0053874	0.0263548	0.0152416	0.0293202	0.0532212	0.0288834	0.00405261	0.085251	0.0377018	0.00994108	0.00357439	0.00568458	0.00216689	0.00993774	0.0146341	0.00574638	0.0471939	0.00243883	0.00578899	0.000389389	0.00732837	0.0166808	0.0748736	0.0361666	0.0131226	0.00370284	0.0394365	0.00231818	0.0541004	0.00122161	0.0162688	0.0104822	0.00624469	0.0439727	0.00314085	0.0464704	0.0433697	0.0211665	0.0353516	0.0315584	0.016747	0.00930919	0.00891663	0.00337026	0.0198425	0.0414572	0.000245296	0.0107116	0.062668	0.0133671	0.00417748	0.094097	0.0121709	0.00125842	0.00346956	0.00925242	0.0255356	0.0360579	0.0216101	0.0380336	0.00771405	0.0236083	0.0113709	0.0015705	0.0494798	0.000855045	0.0567182	0.00245654	0.0148166	0.0137819	0.0168631	0.0189192	0.0560355	0.00278848	0.00648188	0.0243487	0.0194419	0.0145038	0.0153635	0.0207869	0.0169992	0.0213899	0.0210306	0.00662376	0.00699508	0.029208	0.0203273	0.0276178	0.0436831	0.0135931	0.010489	0.0109395	0.0270966	0.0167856	0.00184654	0.0345022	0.0205938	0.00664621	0.0248596	0.679672	1.33749	0.6020787	1.397921	0.159692	0.408733	0.756443	1.32198	2.44659	6.26205	1.326475	2.321825	0.5353933	0.0081196	0.00704609	0.0338597	0.0117467	0.00644962	0.00808349	0.0277052	5.66967e-05	0.00527939	0.000493656	0.00148539	0.0054671	0.0172827	0.00112163	0.011823	0.0026634	0.00212092	0.0046798	0.00234295	0.00500824	0.00693041	0.00208012	0.00773988	0.00460368	0.00349876	0.0063688	0.00238661	0.0137462	0.0129509	0.0273564	0.0200485	0.00213614	0.00130249	0.00416447	0.000212645	0.00866048	0.00223493	0.00639474	0.000695876	0.00934163	0.0118944	0.000498269	0.00108773	0.0130563	0.0087318	0.017929	0.0243292	0.0232649	0.00542089	0.00292238	0.00141595	0.00259559	0.00208514	0.00323303	0.00604389	0.00057454	0.00148054	0.00724268	0.00418861	0.00805762	0.014626	0.00793758	0.00111371	0.0234282	0.010361	0.00273195	0.000982294	0.0015622	0.000595494	0.00273103	0.00402165	0.00157919	0.0129696	0.000670227	0.0015909	0.00010701	0.00201394	0.00458413	0.0205763	0.00993911	0.00360627	0.00101759	0.0108377	0.000637069	0.0148676	0.000335716	0.0044709	0.00288065	0.00171613	0.0120843	0.00086315	0.0127708	0.0119186	0.00581687	0.00971513	0.00867271	0.00460231	0.0025583	0.00245042	0.000926196	0.00545301	0.0113931	6.74109e-05	0.0029437	0.0172221	0.00367347	0.00114803	0.0258592	0.00334473	0.000345833	0.000953486	0.0025427	0.00701755	0.00990923	0.00593877	0.0104522	0.00211993	0.00648791	0.0031249	0.000431597	0.0135978	0.000234979	0.015587	0.000675093	0.00407181	0.00378747	0.00463422	0.00519927	0.0153994	0.000766315	0.00178131	0.00669138	0.00534292	0.00398584	0.00422211	0.00571253	0.00467163	0.00587825	0.00577951	0.0018203	0.00192235	0.00802678	0.00558623	0.00758977	0.0120047	0.00373558	0.00288252	0.00300633	0.00744654	0.00461294	0.000507456	0.00948169	0.00565948	0.00182647	0.00683178	0.698961	0.301039	3.638818
108	-2091.654	-2396.79	305.1358	0.0476666	0.145864	0.113988	0.00783516	0.051504	0.0150381	0.0448924	0.000642574	0.0239249	0.00090202	0.00526855	0.0301974	0.104238	0.00598682	0.0390905	0.00350797	0.0102637	0.00817427	0.0016963	0.0104989	0.0287562	0.00307458	0.00492034	0.00873872	0.0126518	0.0102586	0.0139439	0.0170761	0.0581193	0.07391	0.0183644	0.0230782	0.00393641	0.0259583	0.00622833	0.00950088	0.00156709	0.0270136	0.000451269	0.00900855	0.0361617	0.00444331	0.0020034	0.0347327	0.0335099	0.081078	0.0830858	0.0721707	0.0351496	0.035998	0.00561726	0.0105779	0.0012048	0.0132452	0.0358678	0.0249372	0.00520127	0.0102438	0.00166353	0.0496543	0.0361101	0.0243754	0.00601402	0.0162853	0.0148391	0.0150145	0.0051451	0.00732637	0.00310767	0.00397362	0.00129059	0.00565037	0.0266491	0.00340251	0.0046401	0.00181857	0.00959858	0.00905239	0.0733773	0.0202413	0.0129622	0.00581811	0.0180618	0.0156828	0.0540347	0.00102517	0.0308855	0.0100026	0.0219938	0.0541487	0.00391034	0.0396986	0.0334153	0.00723034	0.00306778	0.0055007	0.0456583	0.00338289	0.00278229	0.00477103	0.00927802	0.0220719	0.000128037	0.00822471	0.046814	0.0115968	0.00205051	0.117605	0.0141311	0.0126537	0.00825416	0.00175814	0.0316062	0.0306435	0.00661733	0.0103033	0.00450264	0.0289314	0.0301094	0.00863889	0.0262299	0.000144762	0.0684149	0.0144375	0.0440304	0.0114235	0.00264432	0.0139608	0.050085	0.00409114	0.00370754	0.0143696	0.0051378	0.0173719	0.0165576	0.0282687	0.00466689	0.0107663	0.0149191	0.00724897	0.0132683	0.0114798	0.0136307	0.00171737	0.0364972	0.0114221	0.0102318	0.0286986	0.0397122	0.0236379	0.00777452	0.0330217	0.0104876	0.00729272	0.022954	0.467316	1.56122	0.5310866	1.468913	0.145419	0.390489	0.745743	1.34094	2.56089	6.87668	1.394175	2.765864	0.3153624	0.0144337	0.0441683	0.0345161	0.00237253	0.0155957	0.00455363	0.0135937	0.000194575	0.0072446	0.000273137	0.00159535	0.00914396	0.0315638	0.00181284	0.0118368	0.00106223	0.00310791	0.00247522	0.00051365	0.00317912	0.00870753	0.000931001	0.00148991	0.00264613	0.00383104	0.00310638	0.0042223	0.00517075	0.0175988	0.0223804	0.00556084	0.00698822	0.00119197	0.00786031	0.00188597	0.00287692	0.000474524	0.00817986	0.000136647	0.00272784	0.01095	0.00134546	0.000606641	0.0105173	0.010147	0.0245509	0.0251588	0.0218537	0.0106435	0.0109004	0.00170094	0.00320304	0.000364821	0.00401073	0.010861	0.00755111	0.00157497	0.00310188	0.000503726	0.0150356	0.0109343	0.007381	0.00182108	0.00493128	0.00449337	0.00454648	0.00155797	0.00221846	0.000941019	0.00120323	0.000390799	0.00171096	0.00806949	0.0010303	0.00140505	0.000550672	0.0029065	0.00274111	0.0222191	0.00612918	0.00392503	0.00176176	0.00546922	0.00474885	0.016362	0.000310428	0.00935231	0.00302884	0.00665985	0.0163965	0.00118407	0.012021	0.0101183	0.00218939	0.00092894	0.00166564	0.0138256	0.00102436	0.000842492	0.0014447	0.00280944	0.0066835	3.87704e-05	0.00249049	0.0141755	0.00351159	0.000620906	0.0356113	0.00427898	0.00383162	0.00249941	0.000532374	0.00957052	0.00927903	0.00200376	0.00311989	0.00136342	0.00876058	0.00911729	0.00261591	0.00794257	4.38348e-05	0.0207164	0.00437174	0.0133327	0.00345909	0.000800716	0.0042274	0.015166	0.00123882	0.00112266	0.00435121	0.00155576	0.0052603	0.00501375	0.00855993	0.00141316	0.0032601	0.00451759	0.00219503	0.00401772	0.00347615	0.00412744	0.000520028	0.0110516	0.00345869	0.00309823	0.00869011	0.0120251	0.00715768	0.00235417	0.00999915	0.0031757	0.00220828	0.0069506	0.734457	0.265543	3.302448
144	-2102.519	-2409.445	306.9255	0.0196114	0.0166896	0.0364408	0.0242016	0.0105351	0.022785	0.0243513	0.000378624	0.0291219	0.00226461	0.00173196	0.009848	0.041754	0.00246608	0.027767	0.00634516	0.000622312	0.0115253	0.0358947	0.0124412	0.0173295	0.000386355	0.00889315	0.00455737	0.00259701	0.00299715	0.00923289	0.0190183	0.0122863	0.079516	0.0229152	0.0116506	0.000932935	0.00868851	0.00269439	0.0170297	0.000140983	0.0138878	0.00130299	0.00695894	0.0159798	0.0038697	0.00227584	0.0159823	0.0162567	0.0541928	0.0207063	0.0574797	0.063748	0.0117298	0.00578998	0.00977437	0.00344626	0.0285133	0.0121459	0.0208114	0.00131136	0.00437696	0.00387093	0.0171303	0.00538065	0.00959652	0.00336476	0.0302097	0.0153962	0.00508079	0.00253104	0.000834029	0.00227744	0.003297	3.59047e-05	0.0062456	0.0146317	0.00139519	0.00695245	0.000776924	0.00467176	0.0171432	0.0508017	0.00777442	0.00554971	0.0015953	0.0370862	0.0157664	0.0173891	0.000959723	0.00585488	0.00182185	0.00920692	0.0216428	0.0201736	0.0334585	0.0317336	0.0046988	0.00210768	0.00619868	0.00758697	0.00771039	0.00453849	0.00774137	0.00408536	0.0214071	0.000253079	0.0155121	0.0312574	0.0167759	0.00164532	0.027248	0.0199416	0.00592489	0.00333818	0.00280014	0.033287	0.0190457	0.00230505	0.00623951	0.00432784	0.0334841	0.0219348	0.00345345	0.0213009	0.00341255	0.0241541	0.00397949	0.0252363	0.0211192	0.0164328	0.00344627	0.0291311	0.0036425	0.00230114	0.00479309	0.0168624	0.00462533	0.0163711	0.0176069	0.00747067	0.000523117	0.00129414	0.00180498	0.0133283	0.00105743	0.00246786	0.00516037	0.0229794	0.0114497	0.00836706	0.0187797	0.0213966	0.0198259	0.00978528	0.0139928	0.0139844	0.0044521	0.00776957	0.455171	1.57402	0.5853423	1.414658	0.0811052	0.293725	0.68235	1.46552	3.40455	12.3297	1.816355	2.416804	0.3046695	0.00954341	0.00812158	0.017733	0.0117771	0.00512666	0.0110877	0.0118499	0.000184248	0.0141714	0.00110201	0.000842815	0.00479228	0.0203185	0.00120006	0.0135121	0.00308771	0.000302832	0.00560849	0.0174672	0.00605422	0.00843298	0.00018801	0.00432763	0.00221773	0.00126377	0.00145849	0.00449295	0.00925475	0.0059788	0.0386944	0.0111511	0.00566948	0.000453989	0.00422804	0.00131116	0.00828706	6.86058e-05	0.00675817	0.000634067	0.00338639	0.00777614	0.00188309	0.00110748	0.00777737	0.0079109	0.0263715	0.0100762	0.027971	0.0310213	0.00570803	0.00281754	0.00475645	0.00167703	0.0138753	0.00591051	0.0101273	0.000638141	0.00212993	0.00188369	0.00833601	0.00261835	0.0046699	0.00163737	0.0147008	0.00749217	0.00247244	0.00123166	0.000405859	0.00110826	0.0016044	1.74721e-05	0.00303926	0.00712017	0.000678933	0.00338323	0.00037807	0.0022734	0.00834232	0.0247214	0.00378322	0.00270062	0.00077631	0.0180471	0.00767233	0.00846196	0.000467025	0.00284913	0.000886559	0.00448032	0.0105319	0.00981695	0.0162817	0.0154424	0.00228655	0.00102565	0.00301643	0.00369201	0.00375207	0.00220854	0.00376714	0.00198804	0.0104172	0.000123154	0.00754858	0.0152106	0.00816356	0.000800655	0.0132595	0.00970405	0.0028832	0.00162444	0.00136262	0.0161983	0.00926813	0.0011217	0.0030363	0.00210603	0.0162942	0.010674	0.00168053	0.0103655	0.00166063	0.011754	0.00193652	0.0122806	0.0102771	0.00799658	0.00167704	0.0141759	0.00177253	0.00111979	0.00233243	0.00820565	0.0022508	0.00796659	0.00856797	0.00363541	0.000254562	0.00062976	0.000878349	0.00648588	0.00051457	0.00120092	0.00251116	0.0111824	0.0055717	0.00407161	0.00913867	0.0104121	0.00964777	0.00476176	0.00680925	0.00680517	0.0021665	0.00378086	0.707329	0.292671	2.054972
